current_ratio,quick_ratio,cash_ratio,debt_equity_ratio,interest_coverage_ratio,gross_margin,operating_margin,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,inventory_turnover,receivables_turnover,operating_cash_flow_ratio,free_cash_flow_ratio,price_to_earnings,market_cap,default_risk,de_ratio_current,ocf_to_assets,pe_by_margin
1.55,2.11,0.7,2.42,12.56,0.61,0.53,-0.01,0.05,0.16,0.92,11.69,4.8,1.0,2.82,28.0,9647.57,0,1.561289315297216,20.0,45.901564095796566
1.5,1.15,1.0,1.21,13.82,0.33,0.47,0.45,0.28,0.31,1.32,0.79,9.58,1.14,3.07,43.44,4813.08,1,0.8066661288892474,4.07142857142857,131.6359647395008
0.63,3.11,1.66,1.66,9.92,0.7,0.1,0.3,-0.09,0.09,1.6,10.23,12.38,5.2,3.82,59.1919,1084.9,0,2.634916452513567,-57.77777777777778,84.5597363432338
2.63,2.85,0.97,4.03,2.0,0.52,0.31,0.33,0.02,0.05,1.61,7.3,2.45,6.63,3.96,44.06,7863.68,0,1.5323188090042552,331.5,84.7306062872956
2.26,2.41,0.78,3.0,6.33,0.72,0.29,-0.05,0.27,0.09,1.13,5.53,2.24,4.43,1.73,46.89,6986.56,0,1.3274330409588315,16.407407407407405,65.12490954873674
0.68,3.02,1.04,3.54,11.07,0.5,0.38,0.11,0.03,0.09,1.74,13.0,4.07,5.12,0.84,56.61,3578.97,0,5.205874697243091,170.66666666666669,113.21977356045286
1.48,3.08,1.67,2.04,11.81,0.11,0.57,0.23,0.0,0.18,0.9,12.89,6.03,5.43,0.94,11.25,8879.7,0,1.3783774470422656,5430000.0,102.27179752911337
3.68,2.57,0.74,2.84,2.21,0.25,0.35,0.34,0.11,0.18,1.8,0.82,8.87,2.13,3.84,43.76,9759.53,0,0.7717389207231192,19.363636363636363,175.03929984280063
1.34,2.98,0.43,1.12,0.6598,0.16,0.32,-0.13,0.23,0.15,0.63,9.34,9.8,0.7,5.24,51.79,5600.65,0,0.8358202717759167,3.043478260869565,323.68547696576894
1.01,2.53,1.45,3.17,10.83,0.73,0.03,0.47,-0.06,-0.11,0.7,5.83,4.21,0.46,2.46,57.49,5678.99,1,3.138610753850739,-7.666666666666667,78.7533167762784
2.21,2.48,1.67,1.92,5.67,0.61,0.04,0.42,0.28,0.15,0.3,6.53,12.77,2.71,1.02,16.6,3010.26,0,0.8687778874308201,9.678571428571427,27.213070142507966
3.95,2.28,0.29,1.99,4.19,0.54,0.11,-0.01,0.22,-0.08,1.63,12.56,11.54,1.99,4.54,32.72,5865.84,0,0.5037973408107997,9.045454545454545,60.59248038429558
1.35,2.71,0.56,2.92,0.69,0.24,0.02,0.38,-0.03,-0.11,0.95,4.99,6.71,0.81,4.99,42.43,4424.44,0,2.1629613607693625,-27.000000000000004,176.79093003779153
2.85,0.81,0.37,4.21,8.33,0.15,0.45,0.16,0.18,0.45,0.61,14.17,2.22,1.58,5.28,18.61,3056.8,1,1.477192464142995,8.777777777777779,124.0658395610696
3.17,3.12,0.76,0.29,12.84,0.61,0.43,0.12,0.05,0.22,0.62,3.1,3.24,1.22,3.64,38.03,718.49,0,0.0914826209834003,24.4,62.344160091540836
1.33,3.09,0.96,3.71,14.39,0.38,0.08,0.02,0.06,0.26,1.82,10.11,8.27,6.44,5.16,19.17,2564.44,0,2.7894715868634683,107.33333333333334,50.44723566516931
3.05,0.39,1.52,1.32,8.7,0.18,0.5,0.21,0.21,0.08,1.7,10.25,4.46,1.33,0.09,23.34,2018.65,0,0.4327867433486088,6.333333333333334,129.66594630029834
1.79,2.94,1.34,2.0,7.96,0.49,0.09,0.31,0.29,0.44,1.2,4.16,8.03,3.95,0.64,29.28,5443.32,0,1.1173178115542952,13.620689655172415,59.75498009187737
2.71,0.71,1.28,0.1,1.73,0.03,0.18,0.09,-0.05,0.25,1.31,5.21,12.05,4.31,0.56,34.11,6036.62,0,0.03690035538732274,-86.19999999999999,1136.9621012632913
2.72,1.37,0.77,1.35,8.46,0.26,0.15,0.24,0.07,0.34,1.05,12.6,10.76,3.99,4.28,29.72,6105.29,0,0.49632334693994595,57.0,114.30725266441283
2.38,2.68,1.7,2.26,6.01,0.37,0.22,0.29,0.09,0.06,0.9,11.55,5.7,1.05,0.42,32.13,3912.4,1,0.949579432949818,11.666666666666668,86.83760314161314
0.82,0.81,1.0,0.25,9.3,0.12,0.15,0.3,0.05,0.47,1.85,5.27,7.5,2.5,2.98,21.42,4241.24,1,0.3048776769784427,50.0,178.49851251239576
3.42,2.92,1.96,2.21,6.14,0.79,0.29,-0.16,0.05,0.37,0.43,8.24,11.82,0.74,2.84,13.74,8350.67,1,0.6461986414623855,14.799999999999999,17.392383047616395
1.62,2.96,1.3,4.17,3.98,0.17,0.24,0.4,-0.08,0.4,0.95,1.39,15.77,3.01,1.86,7.6,4788.52,0,2.5740724851404413,-37.625,44.70561937870953
1.15,1.92,0.34,0.47,1.88,0.1,0.59,0.12,0.17,-0.08,0.82,3.53,14.05,1.64,5.22,15.78,9878.34,1,0.40869529678669847,9.647058823529411,157.79842201577983
0.64,0.34,1.38,3.44,5.07,0.16,0.03,-0.02,0.07,-0.01,1.1,7.54,10.85,4.11,1.02,37.01,4424.19,1,5.374991601575622,58.714285714285715,231.31105430591057
2.57,1.22,0.72,1.84,1.9,0.62,0.09,-0.03,-0.02,-0.0,1.02,1.75,7.8,4.97,2.11,48.24,6513.33,0,0.715953028812051,-248.49999999999997,77.80632611882884
2.87,2.27,1.4,2.95,3.07,0.34,0.03,0.14,0.23,-0.01,1.13,12.73,7.84,3.91,4.65,14.31,551.11,0,1.0278742063156074,17.0,42.088111505554394
0.56,3.44,0.23,1.17,14.82,0.45,0.38,0.42,0.22,0.4,0.45,10.91,16.07,3.27,0.18,10.97,6550.73,0,2.089281983425029,14.863636363636363,24.37772360505866
2.29,2.32,0.43,0.72,6.94,0.02,0.03,0.06,0.09,-0.18,1.12,14.18,2.63,2.96,4.04,46.21,8521.69,0,0.3144103430522519,32.88888888888889,2310.384480775961
1.29,1.13,1.73,0.72,8.21,0.03,0.5,0.32,0.02,-0.15,0.64,10.56,17.81,5.96,4.9,21.78,9427.46,0,0.5581391022177502,298.0,725.9758008066398
2.76,2.33,0.53,0.32,13.17,0.36,0.31,-0.13,0.16,-0.01,0.53,14.14,12.63,1.85,5.59,57.33,9934.0641,0,0.11594198697754096,11.5625,159.24955764011767
1.11,2.03,1.69,0.84,14.88,0.65,0.32,0.13,0.02,-0.06,0.32,8.54,12.9,5.25,5.26,44.29,2857.68,0,0.756756074994527,262.5,68.13835671022044
2.92,2.8,0.63,2.99,8.95,0.71,0.34,0.49,-0.01,-0.04,1.57,9.2,2.61,5.4,1.92,22.97,5774.93,0,1.0239722520642973,-540.0,32.35206710976463
1.85,0.64,1.32,3.97,12.28,0.07,0.1,0.34,0.19,0.36,0.97,14.67,11.69,3.17,3.52,20.92,4534.64,0,2.1459447859757916,16.684210526315788,298.85287353037813
3.78,2.74,1.42,3.66,5.24,0.43,0.12,-0.05,-0.08,0.19,1.33,9.81,9.76,2.36,0.46,33.8,5659.98,0,0.9682537121021926,-29.499999999999996,78.60446836170148
0.98,2.03,1.07,3.08,4.93,0.73,0.19,0.15,-0.06,-0.19,1.51,0.95,3.69,3.51,1.55,9.35,1616.66,1,3.142853935863331,-58.5,12.808201632600502
1.69,3.38,0.68,0.5,6.34,0.31,0.36,-0.04,-0.1,0.1,1.42,11.0,6.45,1.02,0.57,11.47,8568.69,1,0.29585781310188575,-10.2,36.99988064554631
0.9,1.39,0.5,1.3,10.25,0.66,0.13,0.09,-0.04,0.09,1.05,13.63,16.25,0.7,1.89,14.67,9100.21,0,1.444442839507956,-17.5,22.227239049637802
3.74,2.32,0.16,1.39,10.39,0.11,0.07,0.35,-0.07,-0.12,0.9,12.04,10.8,1.14,5.25,47.61,4524.13,0,0.3716576546369907,-16.28571428571428,432.81424714320775
3.57,3.28,0.68,1.12,5.07,0.75,0.58,0.34,0.29,0.27,0.88,8.97,8.61,1.64,2.08,33.26,2840.28,0,0.3137254023178145,5.655172413793103,44.34660753785661
1.4,0.63,1.34,2.32,2.43,0.6,0.01,-0.04,0.02,0.29,1.35,10.23,3.16,3.73,3.37,5.58,1451.29,0,1.6571416734702333,186.5,9.299984500025833
2.81,3.3,1.88,2.41,9.67,0.75,0.48,0.45,-0.04,0.3,1.09,14.86,13.43,6.0,2.6,42.04,6853.46,0,0.8576509403377437,-150.0,56.0532585956552
3.36,2.5,1.76,1.61,2.36,0.54,0.47,0.21,-0.0,0.31,1.73,1.81,13.25,1.96,2.75,28.3,3156.71,0,0.47916652405758214,1960000.0,52.40731035683267
2.44,0.52,1.56,1.59,8.89,0.29,0.18,0.07,0.27,-0.19,1.77,10.18,11.82,6.57,5.82,33.1,9099.91,1,0.6516390771970996,24.333333333333332,114.13753745676742
2.35,1.26,1.6,3.73,10.55,0.75,0.08,0.15,0.11,0.47,0.51,4.61,10.16,6.7,1.78,16.78,6726.57,0,1.5872333671347372,60.909090909090914,22.373303502261997
1.35,2.57,1.36,3.55,10.66,0.22,0.09,0.22,0.05,0.37,0.45,9.78,8.94,6.73,3.76,35.35,6474.57,0,2.6296276817572726,134.6,160.6810878132372
0.83,0.52,0.59,1.39,11.43,0.27,0.42,0.19,0.25,0.43,1.33,9.31,11.49,5.93,2.52,58.85,5616.05,0,1.674696777473762,23.72,217.96215569571964
3.64,2.16,1.82,4.11,13.16,0.56,0.39,0.14,0.06,-0.19,0.74,2.73,5.73,2.8,0.37,9.04,505.47,0,1.1291205689229207,46.666666666666664,16.142828316378
3.65,1.41,1.37,4.29,7.75,0.61,0.47,0.15,0.03,0.45,0.23,3.5,17.06,0.88,2.94,20.62,9322.63,0,1.1753421437418785,29.333333333333336,33.80322327340447
2.72,2.29,1.16,1.47,11.09,0.74,0.56,-0.08,-0.02,0.37,1.8,9.51,11.42,4.15,4.88,18.36,6297.98,0,0.5404409777790522,-207.5,24.8107772827334
1.69,0.45,0.31,1.59,9.48,0.16,0.42,0.37,0.05,0.39,0.61,2.36,6.98,4.09,0.59,18.67,9934.0641,0,0.9408278456639968,81.8,116.68677070768308
1.72,3.09,0.95,2.28,3.21,0.64,0.09,0.18,0.03,-0.13,1.87,4.35,9.19,6.01,0.42,25.83,5396.7,0,1.3255806246624275,200.33333333333334,40.35931193857509
3.04,3.42,0.97,4.24,0.87,0.59,0.15,-0.11,0.17,0.32,1.49,12.61,14.89,6.9401,0.92,50.0,7115.6,0,1.3947363833104003,40.82411764705882,84.74561907522191
3.64,3.4,1.74,3.94,4.63,0.05,0.51,0.34,0.02,0.47,1.57,5.24,4.59,3.75,4.59,55.21,609.29,0,1.0824172850501963,187.5,1104.1779164416712
3.6,2.7,1.14,0.46,6.92,0.31,0.13,0.45,0.13,0.27,0.56,7.58,6.69,2.68,4.34,16.12,6335.77,0,0.12777774228396047,20.615384615384617,51.99983225860563
3.23,0.72,0.82,1.77,9.45,0.23,0.04,0.46,-0.07,0.2,0.62,14.15,12.87,1.63,3.39,34.86,7658.26,0,0.547987446443515,-23.28571428571428,151.56455841496341
2.75,2.73,1.96,2.49,12.82,0.24,0.42,0.06,-0.02,0.46,1.14,3.79,7.05,0.46,2.81,40.03,7796.22,0,0.9054542161984669,-23.0,166.79097170428457
0.79,0.38,0.31,2.26,3.35,0.79,0.24,-0.11,0.06,0.11,0.51,6.15,14.68,3.76,5.33,33.7,7712.61,0,2.8607558724609206,62.666666666666664,42.65817385041285
1.07,0.37,0.9,0.87,2.32,0.51,0.55,0.16,0.27,0.22,0.75,9.29,4.09,4.07,4.6,28.87,2301.51,0,0.8130833522585493,15.074074074074074,56.60773214170168
3.64,1.34,0.18,3.86,14.47,0.57,0.39,-0.12,0.05,0.13,0.78,11.45,14.2,5.84,4.87,15.56,9755.21,0,1.0604392691100908,116.8,27.298197722460138
2.62,1.86,1.51,3.05,2.07,0.78,0.05,0.45,0.17,0.45,0.49,13.57,3.09,3.73,4.88,31.85,9934.0641,0,1.1641216930833231,21.941176470588232,40.8332809829731
0.55,2.77,1.84,3.77,7.44,0.3,0.57,-0.07,0.0,-0.15,0.57,13.77,2.2,6.45,3.86,27.07,802.18,0,6.854532991758196,6450000.000000001,90.23303255655816
0.86,2.49,0.63,3.86,8.99,0.64,0.16,-0.02,-0.05,0.15,1.62,11.76,16.37,4.55,2.75,48.76,9367.64,0,4.488366873992007,-90.99999999999999,76.18738095721724
2.82,1.73,1.73,3.37,8.35,0.35,0.2,0.08,-0.08,0.28,0.5,3.81,11.3,5.95,5.19,47.0,2930.02,0,1.195035037221618,-74.375,134.28533061334113
0.55,1.18,0.66,1.98,1.75,0.7,0.24,0.07,0.02,0.35,0.25,0.86,7.63,1.38,5.56,12.37,6908.38,0,3.599993454557355,69.0,17.671403326566676
1.06,3.48,1.83,2.75,1.33,0.14,0.03,0.36,-0.04,0.21,1.33,6.06,5.72,6.05,0.14,9.87,3414.2,1,2.5943371751536084,-151.25,70.49949643216833
2.42,1.66,1.53,0.72,2.03,0.76,0.3,0.12,-0.03,0.44,1.96,2.55,11.87,4.86,0.31,54.95,9679.16,0,0.29752053821465363,-162.00000000000003,72.30253644403099
2.92,1.74,1.63,3.03,8.99,0.18,0.07,-0.08,0.2,0.46,0.8,10.8,10.14,1.52,5.75,34.45,1059.96,0,1.0376708775099734,7.6,191.387825623191
2.78,0.82,0.13,0.81,8.39,0.26,0.24,-0.01,-0.09,-0.15,0.41,10.09,17.84,1.65,1.66,52.18,5002.58,0,0.29136680166661816,-18.333333333333332,200.6915358017854
1.28,2.84,1.93,3.12,3.89,0.6,0.21,0.16,0.12,0.08,1.23,1.14,17.73,6.51,5.24,8.2,4309.08,0,2.437498095704613,54.25,13.666643888926851
2.99,2.52,1.48,1.03,9.75,0.32,0.46,-0.1,0.05,-0.18,1.83,12.63,12.16,0.61,2.33,33.96,3293.93,0,0.3444814901399698,12.2,106.12466836041138
1.33,1.01,0.68,0.53,12.39,0.49,0.48,0.23,0.1,0.03,1.61,4.11,9.09,3.45,0.71,34.67,6473.06,0,0.3984959409804955,34.5,70.7549576429436
1.64,0.56,1.68,0.74,1.1,0.36,0.09,0.2,0.13,0.18,1.32,6.77,9.86,2.47,0.48,52.34,1354.0,0,0.45121923706144085,19.0,145.38848503198605
3.11,2.48,0.63,0.05,7.72,0.59,0.22,0.3,0.03,0.44,0.77,10.19,12.92,4.79,0.94,10.37,7180.79,1,0.01607716524849992,159.66666666666669,17.576241396201024
2.77,2.39,1.76,3.23,10.5,0.18,0.22,0.46,0.02,0.39,1.18,6.73,3.63,5.94,1.5,18.22,9806.89,0,1.166064560987523,297.0,101.22165987966733
3.47,1.17,0.31,3.3,4.16,0.05,0.09,0.44,0.19,-0.11,0.36,6.9,7.25,2.78,2.93,27.36,8055.36,0,0.951008371467328,14.63157894736842,547.1890562188755
2.8,3.34,1.44,2.32,4.96,0.24,0.48,0.46,0.25,-0.13,1.42,1.45,3.2,3.22,4.21,52.62,8607.17,0,0.8285711326531668,12.88,219.24908646213973
2.49,0.78,1.13,0.73,9.4,0.38,0.42,-0.03,-0.02,0.21,1.51,6.32,3.17,6.88,5.92,56.64,3628.39,0,0.293172573023063,-344.0,149.0522393362123
0.83,1.68,0.28,0.38,13.52,0.13,0.11,-0.11,-0.06,0.17,1.94,11.59,5.13,5.57,2.65,59.1919,3282.62,1,0.457830773697863,-92.83333333333334,455.31880523995966
1.79,3.32,0.56,0.09,12.24,0.28,0.22,0.01,0.26,-0.01,0.67,13.77,9.76,6.32,3.11,57.76,5194.63,0,0.05027930151994328,24.307692307692307,206.2849775536516
1.43,1.64,0.12,0.75,8.96,0.32,0.06,0.43,0.04,0.43,0.23,6.5,14.56,3.3,3.13,5.5195,504.98,1,0.52447515770968,82.5,17.248383598801254
1.35,2.34,0.99,4.01,11.09,0.05,0.38,0.48,0.12,0.45,1.18,6.64,9.77,1.94,3.24,7.62,9456.31,0,2.9703681700976516,16.166666666666668,152.39695206095877
3.91,1.57,0.67,1.09,5.79,0.47,0.07,0.4,0.04,0.08,1.47,10.69,7.37,3.12,3.11,13.12,1480.66,0,0.27877230721935875,78.0,27.914834223756973
1.88,1.18,1.24,1.59,9.79,0.71,0.59,-0.12,-0.05,0.42,1.62,14.17,3.32,5.13,0.09,24.19,9034.98,0,0.8457442309871113,-102.6,34.07037454876824
3.62,3.45,0.66,0.47,7.26,0.12,0.47,0.46,0.14,0.07,0.55,4.37,10.8,1.12,0.09,50.65,881.64,0,0.12983421827784025,8.0,422.07981600153335
2.71,1.61,0.67,1.0,3.25,0.48,0.23,0.1,0.11,0.32,0.67,6.88,6.34,2.19,0.59,54.1,8235.12,0,0.36900355387322736,19.90909090909091,112.70809852479475
3.28,3.16,1.51,2.34,10.68,0.53,0.35,-0.19,-0.02,0.13,1.12,12.04,11.84,0.71,0.61,15.28,1562.03,0,0.7134144166419462,-35.5,28.8301342827655
2.26,1.04,0.19,2.73,8.57,0.34,0.55,0.11,0.08,-0.11,0.8,9.34,17.64,3.25,4.23,39.08,429.41,0,1.2079640672725367,40.625,114.94083840929879
2.52,0.98,1.82,1.1,5.7,0.56,0.33,-0.17,0.22,0.45,1.75,2.1,3.78,5.86,1.23,55.45,7208.92,0,0.4365077632905701,26.636363636363637,99.01768032557084
2.22,0.4,1.72,0.26,13.71,0.33,0.1,0.18,0.14,0.12,1.05,9.6,5.39,0.56,5.37,30.51,2838.64,0,0.1171170643616827,4.0,92.45426529010518
1.18,2.39,1.37,1.76,0.8,0.4,0.23,0.04,-0.06,0.31,1.64,3.21,9.57,4.86,5.57,10.69,7159.24,0,1.4915241597252886,-81.00000000000001,26.72493318766703
3.03,1.48,1.23,1.05,5.08,0.01,0.51,0.13,0.12,0.06,1.25,7.9,17.5,6.55,5.86,30.18,5573.1,0,0.34653453909751186,54.583333333333336,3017.6982301769826
1.48,3.07,1.8,0.99,1.32,0.55,0.39,0.23,0.18,-0.19,1.59,8.17,14.35,1.96,5.63,25.67,1132.63,0,0.6689184669469819,10.88888888888889,46.672642413377424
0.59,1.81,0.45,4.32,11.61,0.53,0.39,0.41,0.22,-0.13,0.8,13.2,16.37,4.98,1.63,36.77,9324.69,0,7.322021488099173,22.636363636363637,69.37722759013663
2.76,3.4,0.25,2.77,10.68,0.03,0.52,0.26,0.15,0.15,1.7,7.21,7.34,6.84,3.06,29.13,4550.53,0,1.0036228247743388,45.6,970.9676344121863
1.12,0.89,0.56,2.51,5.3,0.29,0.54,0.1,-0.04,0.28,0.69,4.55,17.84,6.75,1.05,5.95,7357.75,1,2.241069427616582,-168.75,20.517170630446106
3.79,3.08,1.61,1.87,10.3,0.78,0.55,0.37,0.18,0.03,1.18,3.85,3.65,1.95,4.84,59.1919,5035.15,0,0.49340356374576155,10.833333333333334,75.88695399108462
3.84,2.79,0.17,1.93,6.24,0.34,0.06,0.43,0.17,0.29,0.59,13.18,2.85,1.06,5.33,34.89,6063.4,0,0.502604035780199,6.235294117647059,102.61734524310224
3.7,2.77,1.21,2.43,11.47,0.4,0.33,-0.12,-0.09,0.29,1.06,2.98,15.69,1.38,5.11,31.05,3062.6,0,0.6567565792549785,-15.333333333333332,77.62480593798516
1.8,3.0,1.97,3.13,7.09,0.73,0.44,0.17,0.06,0.29,0.77,6.68,16.84,5.03,2.6,57.5,2043.59,0,1.738887922840043,83.83333333333334,78.76701538765015
0.55,2.74,1.73,3.16,6.48,0.57,0.45,-0.0,0.03,0.14,0.68,3.21,3.45,5.19,4.55,13.57,5448.57,0,5.745444099192547,173.00000000000003,23.80697577723548
3.75,2.3,1.09,0.77,14.05,0.47,0.36,-0.17,0.17,0.44,1.94,11.71,3.81,4.85,0.59,15.41,4430.18,0,0.20533327857779238,28.529411764705877,32.78716428262919
2.0,0.72,0.22,2.25,4.14,0.64,0.1,0.27,-0.01,0.14,0.49,7.38,2.53,2.62,0.24,49.44,3931.63,0,1.1249994375002812,-262.0,77.24987929706359
3.88,0.4,1.68,1.85,2.25,0.69,0.48,0.4,0.14,0.12,1.62,5.59,3.67,1.52,4.52,19.35,6742.04,0,0.47680400082371116,10.857142857142856,28.043437618206355
3.87,3.25,1.24,3.92,8.98,0.37,0.43,-0.09,0.27,-0.06,1.97,5.74,5.35,4.23,2.55,48.96,6920.54,1,1.012919634904487,15.666666666666668,132.32396669198192
3.49,2.27,0.32,2.84,14.56,0.38,0.05,0.37,0.22,0.02,0.24,12.86,17.52,3.59,5.94,19.93,506.9,1,0.8137533484947425,16.318181818181817,52.44723040202526
1.53,2.85,0.28,2.4,5.98,0.31,0.28,0.4,0.27,-0.17,1.46,8.53,12.69,5.21,0.58,6.83,3420.51,0,1.5686264257343623,19.296296296296294,22.032186992945185
1.85,1.84,1.83,0.52,1.4,0.77,0.1,0.44,0.29,0.24,0.66,10.91,14.46,3.31,5.13,33.44,4147.06,0,0.2810809291454437,11.413793103448278,43.428515027902556
3.48,0.68,1.37,2.73,5.42,0.56,0.2,-0.01,-0.1,-0.03,0.27,13.51,14.42,2.64,2.88,15.82,1014.08,0,0.7844825331946743,-26.4,28.24994955366151
1.61,0.7,1.68,0.53,7.84,0.07,0.01,0.43,0.15,0.01,0.93,13.58,10.56,2.34,4.96,46.68,2397.21,0,0.3291923421165577,15.6,666.8476164626219
1.09,2.49,1.77,1.52,2.85,0.69,0.24,0.02,0.07,0.34,1.88,5.26,14.76,1.8,4.9,40.27,563.84,0,1.3944941334916208,25.71428571428571,58.36223425763152
2.45,1.68,1.19,0.64,10.04,0.38,0.33,0.19,0.24,0.03,0.22,14.31,11.53,2.15,5.5,55.8,9934.0641,0,0.2612243831737211,8.958333333333334,146.84171883758202
3.78,0.94,1.08,3.11,14.88,0.06,0.37,-0.16,0.0,-0.03,1.26,0.86,7.03,1.03,1.79,48.06,7378.74,0,0.8227511050923002,1030000.0000000001,800.9866502224963
2.94,1.87,0.92,0.93,7.05,0.44,0.4,-0.17,0.29,-0.08,1.1,5.96,10.98,2.69,5.7,14.94,920.13,1,0.31632642301822345,9.275862068965518,33.95446828529935
2.5,0.51,0.7,1.76,5.64,0.33,0.5,0.3,0.15,0.34,1.77,13.49,10.54,0.64,0.91,49.01,251.48,1,0.7039997184001126,4.266666666666667,148.5147014706016
0.84,2.16,0.93,4.03,6.31,0.7,0.13,0.11,0.22,-0.11,0.35,4.48,15.18,1.63,0.49,40.3,7206.91,0,4.7976133361746,7.409090909090908,57.571346326648104
2.65,1.16,1.57,0.92,2.17,0.16,0.07,-0.02,-0.07,0.12,1.43,4.46,17.71,5.33,2.59,41.79,4419.96,0,0.3471696803133282,-76.14285714285714,261.18586758832754
3.95,2.85,1.24,2.29,13.31,0.66,0.51,-0.07,-0.03,0.15,1.42,4.89,8.58,2.55,4.97,50.77,7878.63,0,0.5797466886717243,-85.0,76.92412587253655
0.99,1.29,1.8,1.89,6.51,0.45,0.09,0.27,0.2,0.28,1.4,9.38,14.21,4.81,2.84,36.56,9238.59,0,1.9090889807182012,24.049999999999997,81.24426390163578
2.31,1.76,0.94,0.08,6.12,0.04,0.58,-0.19,-0.09,0.24,1.9,6.86,3.6,5.13,4.98,30.63,6013.04,0,0.03463201963981834,-57.0,765.7308567285817
3.57,0.34,1.25,3.57,10.07,0.78,0.51,0.36,0.23,0.37,1.68,11.04,14.43,4.24,4.38,40.02,1911.73,1,0.9999997198880336,18.434782608695652,51.30762652868394
3.09,0.53,1.3,0.31,6.91,0.41,0.3,-0.14,-0.09,-0.17,0.28,13.48,7.94,6.73,1.26,21.39,7832.83,0,0.10032359212828734,-74.77777777777779,52.17060446194034
2.94,1.56,1.22,2.13,9.9,0.23,0.59,-0.07,0.16,0.01,1.05,10.28,2.63,0.54,5.69,15.04,9560.33,0,0.7244895494933504,3.375,65.3910200390433
2.96,1.84,1.44,2.52,1.39,0.38,0.06,0.07,0.05,-0.0,0.92,3.46,7.81,5.28,0.36,38.91,5823.3,0,0.8513510637327487,105.6,102.39446738298057
1.76,2.22,0.55,2.83,12.3,0.69,0.18,0.14,0.14,-0.1,0.76,14.02,11.77,6.73,5.39,17.86,6835.87,0,1.6079536318445276,48.07142857142857,25.884020457941364
1.53,1.23,1.07,3.1,14.14,0.24,0.38,0.05,0.18,0.0,1.01,4.34,3.91,6.09,1.83,9.4,3407.87,0,2.0261424665735515,33.833333333333336,39.1665034729022
3.33,2.52,0.3,1.14,9.91,0.15,0.21,0.02,0.04,0.02,0.89,2.67,16.78,1.51,3.0,5.5195,3846.2,0,0.34234223953686493,37.75,36.79642135719095
3.34,3.05,0.83,0.05,14.34,0.1,0.56,0.47,-0.06,0.17,0.98,1.8,3.24,2.56,2.53,38.46,7359.81,1,0.014970055398187007,-42.66666666666667,384.5961540384596
3.53,2.8,1.03,3.26,2.7,0.24,0.04,0.25,-0.07,0.26,1.96,8.67,16.88,1.54,1.03,24.92,9281.32,0,0.923512486257086,-22.0,103.83290069624711
3.7,0.43,1.34,2.41,7.42,0.62,0.33,-0.18,0.14,0.07,0.36,2.15,13.31,4.37,2.15,46.38,6308.43,0,0.6513511753104931,31.21428571428571,74.80633095753072
2.29,1.84,1.91,3.76,9.23,0.38,0.35,0.1,0.11,0.3,1.86,2.51,7.28,5.1,1.16,25.63,7908.99,0,1.641920680383982,46.36363636363636,67.44719092844493
2.26,0.64,1.24,3.7,8.94,0.18,0.39,0.41,0.2,0.04,1.06,4.85,8.25,2.49,1.22,31.73,1757.77,0,1.637167417182559,12.450000000000001,176.27679846223077
3.29,1.07,1.51,3.79,6.32,0.13,0.15,0.01,0.1,0.0,1.32,4.58,13.85,3.96,1.12,27.39,2158.99,0,1.1519753337460992,39.599999999999994,210.69068699471543
2.77,3.46,1.06,2.18,5.4,0.27,0.22,-0.13,0.07,0.18,1.69,9.26,11.62,4.96,2.93,40.78,5343.75,0,0.7870033259915791,70.85714285714285,151.0364776426754
2.96,0.76,1.3,1.5,2.34,0.75,0.51,0.33,0.06,-0.18,0.85,12.34,12.75,3.18,4.79,24.59,1806.71,0,0.5067565855552075,53.00000000000001,32.7866229511694
3.29,1.9,0.23,3.56,6.18,0.27,0.12,0.22,-0.09,-0.14,0.97,11.54,8.23,6.04,3.41,58.01,6368.2,0,1.082066540405307,-67.11111111111111,214.8510561071996
3.62,2.28,0.58,2.03,2.86,0.79,0.5,0.2,0.03,0.09,0.94,4.31,9.81,5.49,5.36,56.49,2951.95,0,0.5607733257532248,183.0,71.50623859969797
1.68,2.55,0.79,0.83,11.15,0.39,0.34,-0.16,0.29,0.46,0.87,4.06,17.84,0.83,3.82,51.64,7925.75,0,0.4940473249718304,2.8620689655172415,132.409916897649
1.81,2.09,1.0,3.85,3.53,0.14,0.46,-0.1,0.25,0.31,1.87,14.5,5.42,4.5,4.14,55.62,8090.7,0,2.1270706480272663,18.0,397.2828765508817
0.83,0.34,0.19,3.97,1.35,0.71,0.43,0.24,0.03,-0.14,1.69,0.62,8.69,1.95,4.01,29.7,4664.69,0,4.783126767317148,65.0,41.830926998694366
2.52,1.34,0.37,2.1,8.51,0.37,0.12,-0.05,0.14,0.39,0.4,13.26,6.67,4.08,2.7,34.5,1849.07,0,0.8333330026456338,29.142857142857142,93.24299123515883
0.63,1.96,0.63,0.34,9.13,0.57,0.34,0.15,0.24,0.31,0.39,3.4,14.24,6.72,4.14,45.82,6485.41,0,0.5396816830449476,28.0,80.38582388451951
2.13,0.58,1.95,1.75,13.14,0.79,0.52,0.18,0.08,0.23,0.97,14.24,14.22,6.2,0.42,43.29,9928.23,0,0.8215958584057003,77.5,54.797398990634186
2.4,1.42,0.73,3.62,8.87,0.04,0.26,-0.0,-0.09,0.37,0.38,5.46,6.68,3.07,5.16,53.99,6244.78,0,1.508332704861373,-34.11111111111111,1349.7162570935727
